ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,leading_edge_symbols,leading_edge_entrez,cluster,geneset,annotation
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,20,0.538915155100854,1.73060293250533,0.0117989313901014,0.0753318534008018,0.0515428470637065,48,"tags=35%, list=9%, signal=33%",DDIT4/ZFP36/KLF6/DUSP1/PPP1R15A/GAPDH/JUN,54541/7538/1316/1843/23645/2597/3725,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,21,0.519916737409567,1.68582515440617,0.0150663706801604,0.0753318534008018,0.0515428470637065,58,"tags=29%, list=11%, signal=27%",DDIT4/CCND2/PPP1R15A/RPS12/JUN/SAT1,54541/894/23645/6206/3725/6303,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,19,0.533307792396384,1.6784640082011,0.0148395878356422,0.0753318534008018,0.0515428470637065,58,"tags=37%, list=11%, signal=34%",CD44/TNF/CCND2/CD2/JUN/MCL1/SAT1,960/7124/894/914/3725/4170/6303,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,35,0.444721422563454,1.60873799316861,0.0141904432432943,0.0753318534008018,0.0515428470637065,97,"tags=40%, list=18%, signal=35%",CD44/TNF/ZFP36/KLF6/DUSP1/PPP1R15A/FOSB/JUN/MCL1/JUNB/SAT1/IL6ST/ID2/IER2,960/7124/7538/1316/1843/23645/2354/3725/4170/3726/6303/3572/3398/9592,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,10,0.619082686784722,1.60365032500629,0.0191764691338763,0.0767058765355051,0.0524829681558719,92,"tags=40%, list=17%, signal=34%",CD44/ZFP36/IL6ST/ID2,960/7538/3572/3398,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,30,0.443060328128791,1.55336714545917,0.0290516592322688,0.0968388641075626,0.0662581701788586,87,"tags=30%, list=16%, signal=27%",HSP90AB1/NAP1L1/RPL6/RPS5/RPS6/SET/SRSF7/RPS10/PABPC1,3326/4673/6128/6193/6194/6418/6432/6204/26986,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,15,0.507284207207167,1.49170556694951,0.0456465885722161,0.130418824492046,0.0892339325471895,47,"tags=27%, list=9%, signal=25%",DDIT4/PPP1R15A/GAPDH/ACTR3,54541/23645/2597/10096,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,15,0.464535101728282,1.36599875857864,0.0934182590233546,0.233545647558386,0.159794390434685,128,"tags=47%, list=24%, signal=37%",FOSB/DNAJB1/JUNB/EIF5/IL6ST/DNAJA1/TMBIM6,2354/3337/3726/1983/3572/3301/7009,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,12,0.477116417437932,1.29275899147505,0.143459915611814,0.318799812470699,0.218126187479952,18,"tags=25%, list=3%, signal=25%",LCP1/CCND2/PPP1R15A,3936/894/23645,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,10,0.475209306501037,1.23096570956345,0.222457627118644,0.444915254237288,0.304415700267618,159,"tags=40%, list=30%, signal=29%",DDIT4/RPS14/YWHAZ/EIF4A2,54541/6208/7534/1974,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,10,0.457349862918116,1.18470322618674,0.26906779661017,0.489214175654854,0.334725488605953,92,"tags=40%, list=17%, signal=34%",CD44/JUN/SAT1/ID2,960/3725/6303/3398,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,14,0.395472133702479,1.13898388321308,0.303092783505155,0.505154639175258,0.345632121540966,60,"tags=29%, list=11%, signal=26%",ACTG1/ACTB/ARPC2/CAP1,71/60/10109/10487,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,17,0.358437664926847,1.09781743025503,0.365800865800866,0.522572665429808,0.357549718451974,14,"tags=18%, list=3%, signal=18%",CD44/CCND2/KLF6,960/894/1316,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,15,-0.383095517164395,-1.06652900661192,0.346516007532957,0.522572665429808,0.357549718451974,210,"tags=60%, list=39%, signal=37%",NFKBIA/ARID5B/PSME1/TNFAIP3/BTG1/STAT1/STAT4/HLA-A/RNF213,4792/84159/5720/7128/694/6772/6775/3105/57674,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,14,-0.331761074353293,-0.901652930853814,0.591876208897486,0.759943181818182,0.519961124401914,179,"tags=64%, list=33%, signal=44%",MYH9/EZR/RASA2/ARHGEF3/CDC42/CAPZB/RASA1/SSH2/EPB41,4627/7430/5922/50650/998/832/5921/85464/2035,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,12,-0.334614221244499,-0.875655849022686,0.607954545454545,0.759943181818182,0.519961124401914,137,"tags=42%, list=26%, signal=32%",CCND3/IQGAP2/XRCC5/TNFAIP8/RPS6KA3,896/10788/7520/25816/6197,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,12,-0.303215308319404,-0.793487668442806,0.721590909090909,0.848930481283422,0.580847171404447,36,"tags=33%, list=7%, signal=32%",PFN1/UBE2D3/PRKCB/RPS6KA3,5216/7323/5579/6197,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,28,-0.23118475093106,-0.761305583752851,0.827464788732394,0.91214879303522,0.62410180576094,145,"tags=39%, list=27%, signal=30%",STAT1/CCND3/CD96/ITK/STAT4/PTPRC/HLA-A/CD247/ETS1/PRKCB/LTB,6772/896/10225/3702/6775/5788/3105/919/2113/5579/4050,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,11,-0.261253336158509,-0.668089888393879,0.866541353383459,0.91214879303522,0.62410180576094,137,"tags=36%, list=26%, signal=28%",CCND3/USP15/YPEL5/EPB41,896/9958/51646/2035,Th2 cells,HALLMARK,Monaco_fine
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,14,-0.214618756150885,-0.583286122028814,0.963249516441006,0.963249516441006,0.65906545861753,72,"tags=64%, list=13%, signal=57%",ATP2B1/PHF3/RUNX1/INPP4B/RASA2/FYN/TGFBR2/CELF2/ATXN1,490/23469/861/8821/5922/2534/7048/10659/6310,Th2 cells,HALLMARK,Monaco_fine
